,Fecha,Ciudad,Tipo_Enlace,Traffic
344,2019-09-01 04:00:00,Zaruma,P,0.03
345,2019-09-01 06:00:00,Alausi,P,0.16
346,2019-09-01 06:00:00,Ambato,B,1.67
347,2019-09-01 06:00:00,Ambato,P,1.57
348,2019-09-01 06:00:00,Atuntaqui,B,0.2
349,2019-09-01 06:00:00,Atuntaqui,P,0.42
350,2019-09-01 06:00:00,Babahoyo,B,0.49
351,2019-09-01 06:00:00,Babahoyo,P,0.61
352,2019-09-01 06:00:00,Balsas,B,0.0
353,2019-09-01 06:00:00,Balsas,P,0.04
354,2019-09-01 06:00:00,Balzar,B,0.0
355,2019-09-01 06:00:00,Balzar,P,0.23
356,2019-09-01 06:00:00,Banos,B,0.21
357,2019-09-01 06:00:00,Banos,P,0.22
358,2019-09-01 06:00:00,Cayambe,B,0.8
359,2019-09-01 06:00:00,Cayambe,P,0.04
360,2019-09-01 06:00:00,Coca,B,0.0
361,2019-09-01 06:00:00,Coca,P,0.0
362,2019-09-01 06:00:00,Cotacachi,B,0.0
363,2019-09-01 06:00:00,Cotacachi,P,0.13
364,2019-09-01 06:00:00,Cuenca,B,1.02
365,2019-09-01 06:00:00,Cuenca,P,1.28
366,2019-09-01 06:00:00,Daule,B,0.15
367,2019-09-01 06:00:00,Daule,P,0.13
368,2019-09-01 06:00:00,Duran,B,0.3
369,2019-09-01 06:00:00,Duran,P,0.12
370,2019-09-01 06:00:00,Esmeraldas,B,0.0
371,2019-09-01 06:00:00,Esmeraldas,P,0.01
372,2019-09-01 06:00:00,Esmeraldas2,B,0.0
373,2019-09-01 06:00:00,Esmeraldas2,P,0.0
374,2019-09-01 06:00:00,Guaranda,B,0.18
375,2019-09-01 06:00:00,Guaranda,P,0.21
376,2019-09-01 06:00:00,Gyea,P,21.59
377,2019-09-01 06:00:00,Gyec,P,6.46
378,2019-09-01 06:00:00,Gyei,P,32.17
379,2019-09-01 06:00:00,Gyek,P,8.579999999999998
380,2019-09-01 06:00:00,Gyem,P,11.280000000000001
381,2019-09-01 06:00:00,Gyes,P,42.580000000000005
382,2019-09-01 06:00:00,Ibarra,B,1.55
383,2019-09-01 06:00:00,Ibarra,P,1.44
384,2019-09-01 06:00:00,Jipijapa,B,0.49
385,2019-09-01 06:00:00,Jipijapa,P,0.56
386,2019-09-01 06:00:00,Lagoagrio,B,0.24
387,2019-09-01 06:00:00,Lagoagrio,P,0.16
388,2019-09-01 06:00:00,Latacunga,B,0.37
389,2019-09-01 06:00:00,Latacunga,P,0.3
390,2019-09-01 06:00:00,Loja,B,0.21
391,2019-09-01 06:00:00,Loja,P,0.13
392,2019-09-01 06:00:00,Macas,B,0.0
393,2019-09-01 06:00:00,Macas,P,0.0
394,2019-09-01 06:00:00,Machala,B,1.48
395,2019-09-01 06:00:00,Machala,P,1.44
396,2019-09-01 06:00:00,Manta,B,2.82
397,2019-09-01 06:00:00,Manta,P,3.38
398,2019-09-01 06:00:00,Milagro,B,3.02
399,2019-09-01 06:00:00,Milagro,P,2.11
400,2019-09-01 06:00:00,Naranjal,B,0.0
401,2019-09-01 06:00:00,Naranjal,P,0.55
402,2019-09-01 06:00:00,Otavalo,B,0.65
403,2019-09-01 06:00:00,Otavalo,P,0.55
404,2019-09-01 06:00:00,Palestina,B,0.0
405,2019-09-01 06:00:00,Palestina,P,0.0
406,2019-09-01 06:00:00,Pedernales,B,0.0
407,2019-09-01 06:00:00,Pedernales,P,0.0
408,2019-09-01 06:00:00,Pifo,B,0.4
409,2019-09-01 06:00:00,Pifo,P,0.49
410,2019-09-01 06:00:00,Pinas,B,0.1
411,2019-09-01 06:00:00,Pinas,P,0.08
412,2019-09-01 06:00:00,Playas,B,0.0
413,2019-09-01 06:00:00,Playas,P,0.36
414,2019-09-01 06:00:00,Portoviejo,B,3.28
415,2019-09-01 06:00:00,Portoviejo,P,2.81
416,2019-09-01 06:00:00,Posorja,B,0.0
